Date,Price,Open,High,Low,Vol
8/1/2018,12198.5,12125.9,12416.3,12125.9,715.33
8/2/2018,12488.9,12271.1,12488.9,12125.9,1.01
8/3/2018,12634.1,12488.9,12924.6,12343.7,905.58
8/6/2018,12343.7,12634.1,12706.7,12343.7,581.16
8/7/2018,12271.1,12343.7,12343.7,12271.1,338.61
8/8/2018,12343.7,12271.1,12561.5,12198.5,491.79
8/9/2018,12634.1,12634.1,12924.6,12488.9,1.66
8/10/2018,12561.5,12634.1,12706.7,12416.3,979.99
8/13/2018,12924.6,12561.5,12924.6,12488.9,1.12
8/14/2018,13215,12924.6,13360.2,12852,2.07
8/15/2018,12779.3,13215,13287.6,12634.1,960.73
8/16/2018,12634.1,12706.7,12779.3,12561.5,1.15
8/17/2018,12343.7,12634.1,12706.7,12343.7,531.43
8/20/2018,12198.5,11980.6,12561.5,11980.6,1.18
8/21/2018,12343.7,12343.7,12488.9,12343.7,492.94
8/22/2018,12488.9,12416.3,12779.3,12416.3,1.86
8/23/2018,12779.3,12561.5,12924.6,12488.9,1.74
8/24/2018,13432.8,12924.6,13505.4,12924.6,2.77
8/27/2018,13432.8,13505.4,13723.3,13360.2,2.28
8/28/2018,13505.4,13432.8,13795.9,13432.8,2.89
8/29/2018,13432.8,13505.4,13578.1,13360.2,2.34
8/30/2018,13432.8,13432.8,13578.1,13287.6,2.05
8/31/2018,13215,13432.8,13650.7,13215,2.33
9/4/2018,12706.7,13069.8,13287.6,12706.7,2.53
9/5/2018,12488.9,12706.7,12852,12488.9,820.48
9/6/2018,12706.7,12561.5,12706.7,12271.1,1.24
9/7/2018,12343.7,12706.7,12852,12343.7,650.01
9/10/2018,12416.3,12416.3,12779.3,12343.7,943.81
9/11/2018,12488.9,12634.1,12634.1,12488.9,777.85
9/12/2018,12779.3,12634.1,12924.6,12634.1,1.1
9/13/2018,12852,12852,13215,12852,1.86
9/14/2018,12706.7,12852,13142.4,12706.7,1.17
9/17/2018,12561.5,12852,12852,12561.5,1.39
9/18/2018,13069.8,12634.1,13069.8,12634.1,2.07
9/19/2018,13142.4,13069.8,13723.3,13069.8,3.5
9/20/2018,13287.6,13360.2,13578.1,13287.6,1.77
9/21/2018,13142.4,13360.2,13578.1,13142.4,2.62
9/24/2018,13287.6,13215,13578.1,13215,1.72
9/25/2018,13941.1,13360.2,14158.9,13215,6.62
9/26/2018,13941.1,14013.7,14158.9,13795.9,2.46
9/27/2018,14013.7,14013.7,14594.6,13941.1,3.19
9/28/2018,13941.1,14376.8,14522,13941.1,3.27
10/1/2018,13505.4,14013.7,14158.9,13505.4,3.31
