"Date","Price","Open","High","Low","Vol.","Change %"
"08/07/2019","20,033.5","20,033.5","20,109.1","19,806.7","321.74K","1.15%"
"08/06/2019","19,806.7","20,033.5","20,260.3","19,806.7","494.97K","-1.87%"
"08/05/2019","20,184.7","20,411.5","20,487.1","20,109.1","486.75K","-1.11%"
"08/02/2019","20,411.5","19,806.7","20,411.5","19,655.5","486.48K","2.66%"
"08/01/2019","19,882.3","19,806.7","19,882.3","19,655.5","466.48K","0.38%"
"07/31/2019","19,806.7","19,655.5","19,806.7","19,353.1","612.99K","1.16%"
"07/30/2019","19,579.9","19,882.3","19,957.9","19,579.9","370.38K","-0.77%"
"07/29/2019","19,731.1","19,579.9","19,731.1","19,504.3","375.33K","0.00%"
"07/26/2019","19,731.1","19,731.1","19,882.3","19,504.3","416.24K","-0.76%"
"07/25/2019","19,882.3","19,731.1","19,882.3","19,277.5","1.01M","0.00%"
"07/24/2019","19,882.3","20,033.5","20,033.5","19,731.1","308.74K","-0.38%"
"07/23/2019","19,957.9","20,033.5","20,033.5","19,806.7","203.88K","-0.38%"
"07/22/2019","20,033.5","19,882.3","20,033.5","19,731.1","211.17K","0.38%"
"07/19/2019","19,957.9","20,109.1","20,109.1","19,957.9","299.61K","-0.75%"
"07/18/2019","20,109.1","20,033.5","20,109.1","19,957.9","224.21K","0.38%"
"07/17/2019","20,033.5","19,882.3","20,184.7","19,882.3","561.41K","0.76%"
"07/16/2019","19,882.3","19,882.3","19,957.9","19,731.1","413.29K","0.38%"
"07/15/2019","19,806.7","19,579.9","19,882.3","19,428.7","725.28K","1.16%"
"07/12/2019","19,579.9","19,806.7","19,957.9","19,579.9","944.65K","-1.15%"
"07/11/2019","19,806.7","19,731.1","19,806.7","19,353.1","940.53K","0.00%"
"07/10/2019","19,806.7","19,882.3","19,957.9","19,731.1","595.73K","-0.38%"
"07/09/2019","19,882.3","19,806.7","20,184.7","17,992.3","379.38K","-0.38%"
"07/08/2019","19,957.9","19,957.9","20,033.5","19,806.7","508.46K","0.00%"
"07/05/2019","19,957.9","19,957.9","20,033.5","19,806.7","333.45K","0.00%"
"07/04/2019","19,957.9","20,184.7","20,184.7","19,882.3","274.76K","0.00%"
"07/03/2019","19,957.9","20,184.7","20,184.7","19,882.3","236.15K","-0.38%"
"07/02/2019","20,033.5","19,957.9","20,184.7","19,806.7","253.82K","0.38%"
"07/01/2019","19,957.9","19,957.9","20,335.9","19,882.3","615.17K","0.38%"
"06/28/2019","19,882.3","19,957.9","20,184.7","18,143.5","1.16M","-0.38%"
"06/27/2019","19,957.9","20,033.5","20,184.7","19,731.1","728.37K","-0.38%"
"06/26/2019","20,033.5","20,033.5","20,411.5","19,957.9","795.73K","-1.12%"
"06/25/2019","20,260.3","21,167.4","21,167.4","19,050.7","1.56M","-4.29%"
"06/24/2019","21,167.4","21,469.8","21,469.8","21,167.4","315.11K","-0.36%"
"06/21/2019","21,243.0","21,091.8","21,772.2","20,940.7","1.18M","0.72%"
"06/20/2019","21,091.8","21,091.8","21,167.4","20,865.1","1.35M","0.00%"
"06/19/2019","21,091.8","21,091.8","21,243.0","21,016.3","699.77K","0.36%"
"06/18/2019","21,016.3","21,318.6","21,469.8","21,016.3","389.84K","-1.07%"
"06/17/2019","21,243.0","20,033.5","21,545.4","20,033.5","2.99M","6.04%"
"06/14/2019","20,033.5","19,882.3","20,033.5","19,806.7","105.53K","0.38%"
"06/13/2019","19,957.9","19,957.9","19,957.9","19,731.1","228.99K","0.00%"
"06/12/2019","19,957.9","19,882.3","20,033.5","19,806.7","116.76K","0.00%"
"06/11/2019","19,957.9","19,277.5","20,033.5","19,277.5","209.71K","0.00%"
"06/10/2019","19,957.9","20,033.5","20,033.5","19,882.3","283.53K","0.38%"
"06/07/2019","19,882.3","19,957.9","19,957.9","19,806.7","325.17K","0.38%"
"06/06/2019","19,806.7","20,033.5","20,184.7","19,806.7","344.11K","-1.50%"
"06/05/2019","20,109.1","19,882.3","20,109.1","19,731.1","378.42K","1.14%"
"06/04/2019","19,882.3","19,655.5","19,882.3","19,579.9","550.80K","0.77%"
"06/03/2019","19,731.1","19,806.7","19,806.7","19,655.5","464.80K","-0.76%"
"05/31/2019","19,882.3","19,882.3","19,957.9","19,655.5","310.37K","-0.38%"
"05/30/2019","19,957.9","19,882.3","19,957.9","19,655.5","132.98K","0.38%"
"05/29/2019","19,882.3","20,109.1","20,109.1","19,731.1","274.55K","-1.13%"
"05/28/2019","20,109.1","20,335.9","20,335.9","20,033.5","469.08K","-1.12%"
"05/27/2019","20,335.9","20,335.9","20,411.5","20,109.1","246.37K","0.00%"
"05/24/2019","20,335.9","19,957.9","20,487.1","19,957.9","778.94K","1.51%"
"05/23/2019","20,033.5","19,882.3","20,033.5","19,655.5","342.40K","0.76%"
"05/22/2019","19,882.3","19,882.3","19,882.3","19,731.1","331.76K","0.00%"
"05/21/2019","19,882.3","19,882.3","20,033.5","19,655.5","357.44K","0.38%"
"05/20/2019","19,806.7","19,579.9","19,882.3","19,579.9","655.34K","1.55%"
"05/17/2019","19,504.3","19,579.9","20,033.5","19,504.3","388.53K","-0.39%"
"05/16/2019","19,579.9","19,731.1","19,806.7","19,579.9","582.28K","-0.77%"
"05/15/2019","19,731.1","19,957.9","20,033.5","19,731.1","274.31K","-1.14%"
"05/14/2019","19,957.9","19,731.1","20,033.5","19,579.9","480.49K","1.15%"
"05/13/2019","19,731.1","19,806.7","20,033.5","19,504.3","602.73K","-1.51%"
"05/10/2019","20,033.5","20,335.9","20,411.5","20,033.5","290.55K","-1.12%"
"05/09/2019","20,260.3","20,411.5","20,411.5","19,957.9","211.31K","0.00%"
"05/08/2019","20,260.3","20,033.5","20,260.3","19,731.1","354.97K","1.13%"
"05/07/2019","20,033.5","20,260.3","20,335.9","19,957.9","380.72K","0.00%"
"05/06/2019","20,033.5","20,411.5","20,487.1","20,033.5","638.38K","-2.93%"
"05/03/2019","20,638.3","20,713.9","20,789.5","20,638.3","362.27K","-0.36%"
"05/02/2019","20,713.9","21,016.3","21,016.3","20,638.3","448.66K","-0.72%"
"04/26/2019","20,865.1","20,184.7","21,243.0","20,184.7","2.56M","3.76%"
"04/25/2019","20,109.1","20,335.9","20,411.5","20,109.1","266.84K","0.00%"
"04/24/2019","20,109.1","20,109.1","20,335.9","19,957.9","284.33K","-0.75%"
"04/23/2019","20,260.3","19,806.7","20,260.3","19,806.7","511.27K","2.29%"
"04/22/2019","19,806.7","20,109.1","20,487.1","19,806.7","626.59K","-1.50%"
"04/19/2019","20,109.1","20,109.1","20,260.3","19,957.9","404.70K","0.38%"
"04/18/2019","20,033.5","19,806.7","20,184.7","19,353.1","675.49K","1.92%"
"04/17/2019","19,655.5","19,882.3","20,033.5","19,579.9","567.96K","-0.76%"
"04/16/2019","19,806.7","20,260.3","20,260.3","19,806.7","354.87K","-2.60%"
"04/12/2019","20,335.9","20,411.5","20,411.5","20,184.7","335.49K","-0.37%"
"04/11/2019","20,411.5","20,335.9","20,487.1","20,033.5","437.49K","0.37%"
"04/10/2019","20,335.9","19,957.9","20,411.5","19,655.5","748.50K","1.51%"
"04/09/2019","20,033.5","20,562.7","20,562.7","20,033.5","855.03K","-2.57%"
"04/08/2019","20,562.7","20,789.5","20,789.5","19,731.1","2.31M","-1.09%"
"04/05/2019","20,789.5","19,277.5","20,789.5","18,899.5","1.91M","8.70%"
"04/04/2019","19,126.3","18,672.7","19,655.5","18,672.7","617.95K","-0.39%"
"04/03/2019","19,201.9","20,260.3","20,260.3","18,748.3","3.53M","-5.22%"
"04/02/2019","20,260.3","20,865.1","20,865.1","20,033.5","2.28M","-3.94%"
"04/01/2019","21,091.8","22,452.6","22,452.6","20,562.7","1.70M","3.33%"
"03/29/2019","20,411.5","18,975.1","20,865.1","18,521.5","5.08M","5.06%"
"03/28/2019","19,428.7","21,545.4","21,545.4","19,428.7","5.89M","-9.82%"
"03/27/2019","21,545.4","21,772.2","21,772.2","21,091.8","1.06M","1.06%"
"03/26/2019","21,318.6","21,318.6","21,394.2","21,167.4","567.04K","1.08%"
"03/25/2019","21,091.8","21,243.0","21,243.0","20,940.7","1.24M","-1.41%"
"03/22/2019","21,394.2","21,167.4","21,394.2","21,091.8","743.55K","1.07%"
"03/21/2019","21,167.4","21,696.6","21,696.6","21,167.4","784.87K","-2.44%"
"03/20/2019","21,696.6","21,621.0","21,696.6","21,016.3","2.19M","0.00%"
"03/19/2019","21,696.6","21,847.8","21,847.8","21,545.4","1.38M","-1.03%"
"03/18/2019","21,923.4","21,621.0","22,150.2","21,621.0","1.42M","-0.34%"
"03/15/2019","21,999.0","21,772.2","22,301.4","21,621.0","1.55M","1.04%"
"03/14/2019","21,772.2","21,469.8","21,847.8","21,394.2","1.18M","1.41%"
"03/13/2019","21,469.8","21,772.2","21,923.4","21,318.6","1.55M","-1.39%"
"03/12/2019","21,772.2","21,621.0","21,772.2","21,545.4","1.08M","0.70%"
"03/11/2019","21,621.0","21,847.8","21,847.8","21,469.8","707.67K","-0.69%"
"03/08/2019","21,772.2","21,545.4","21,847.8","21,394.2","1.74M","1.05%"
"03/07/2019","21,545.4","21,545.4","22,225.8","21,394.2","2.30M","0.35%"
"03/06/2019","21,469.8","21,167.4","21,469.8","21,167.4","1.34M","0.71%"
"03/05/2019","21,318.6","21,091.8","21,394.2","20,940.7","1.59M","1.08%"
"03/04/2019","21,091.8","21,318.6","21,469.8","19,504.3","1.50M","-1.06%"
"03/01/2019","21,318.6","20,789.5","21,318.6","20,789.5","1.32M","2.55%"
"02/28/2019","20,789.5","21,621.0","21,621.0","20,789.5","1.54M","-3.17%"
"02/27/2019","21,469.8","21,394.2","21,696.6","21,091.8","3.12M","1.79%"
"02/26/2019","21,091.8","20,638.3","21,243.0","20,638.3","1.38M","1.82%"
"02/25/2019","20,713.9","20,789.5","20,940.7","20,562.7","1.58M","-0.36%"
"02/22/2019","20,789.5","20,865.1","21,091.8","20,335.9","1.43M","-1.08%"
"02/21/2019","21,016.3","20,335.9","21,394.2","20,260.3","2.85M","2.96%"
"02/20/2019","20,411.5","20,411.5","20,487.1","20,184.7","1.41M","0.00%"
"02/19/2019","20,411.5","20,411.5","20,865.1","20,335.9","3.10M","0.37%"
"02/18/2019","20,335.9","19,126.3","20,335.9","18,975.1","4.05M","7.17%"
"02/15/2019","18,975.1","18,899.5","19,126.3","18,672.7","2.46M","0.40%"
"02/14/2019","18,899.5","18,445.9","18,975.1","18,370.3","2.46M","2.88%"
"02/13/2019","18,370.3","18,733.4","18,733.4","18,297.7","1.35M","-0.78%"
"02/12/2019","18,515.5","18,515.5","18,588.1","18,370.3","1.73M","0.00%"
"02/11/2019","18,515.5","18,660.8","18,878.6","18,442.9","996.60K","0.79%"
"02/01/2019","18,370.3","17,789.4","18,733.4","17,789.4","1.73M","3.69%"
"01/31/2019","17,716.8","17,426.4","17,789.4","17,208.6","1.09M","1.24%"
"01/30/2019","17,499.0","18,007.3","18,079.9","17,499.0","1.75M","-3.21%"
"01/29/2019","18,079.9","18,007.3","18,370.3","17,862.0","2.74M","-0.80%"
"01/28/2019","18,225.1","18,152.5","18,588.1","17,789.4","3.65M","1.62%"
"01/25/2019","17,934.7","17,426.4","18,079.9","17,135.9","3.02M","2.49%"
"01/24/2019","17,499.0","16,845.5","17,499.0","16,845.5","4.35M","3.88%"
"01/23/2019","16,845.5","16,264.6","16,918.1","16,264.6","2.51M","3.57%"
"01/22/2019","16,264.6","15,829.0","16,482.5","15,829.0","1.42M","2.75%"
"01/21/2019","15,829.0","15,974.2","16,264.6","15,756.4","2.19M","-0.91%"
"01/18/2019","15,974.2","16,482.5","16,482.5","15,974.2","2.93M","-2.65%"
"01/17/2019","16,409.8","16,700.3","16,700.3","16,409.8","1.34M","-1.31%"
"01/16/2019","16,627.7","16,845.5","17,063.3","16,555.1","1.89M","-1.72%"
"01/15/2019","16,918.1","17,135.9","17,135.9","16,918.1","997.03K","-0.43%"
"01/14/2019","16,990.7","16,772.9","17,281.2","16,627.7","3.15M","1.30%"
"01/11/2019","16,772.9","16,772.9","16,990.7","16,700.3","3.43M","0.00%"
"01/10/2019","16,772.9","16,482.5","16,772.9","16,264.6","1.68M","1.76%"
"01/09/2019","16,482.5","16,700.3","16,845.5","16,482.5","2.47M","-1.30%"
"01/08/2019","16,700.3","17,063.3","17,135.9","16,482.5","3.22M","0.00%"
"01/07/2019","16,700.3","14,376.8","16,772.9","14,376.8","1.88M","5.02%"
"01/04/2019","15,901.6","17,063.3","17,063.3","15,465.9","2.27M","-3.95%"
"01/03/2019","16,555.1","17,063.3","17,426.4","16,192.0","2.26M","-0.87%"
"01/02/2019","16,700.3","18,007.3","18,007.3","16,192.0","3.02M","1.77%"
"12/28/2018","16,409.8","16,482.5","17,063.3","15,974.2","3.66M","-0.44%"
"12/27/2018","16,482.5","17,426.4","17,426.4","16,337.2","2.29M","-1.73%"
"12/26/2018","16,772.9","17,281.2","17,571.6","16,555.1","5.23M","-3.75%"
"12/25/2018","17,426.4","18,733.4","19,314.2","17,426.4","3.13M","-9.77%"
"12/24/2018","19,314.2","18,878.6","19,677.3","17,426.4","12.04M","2.31%"
"12/21/2018","18,878.6","17,353.8","18,951.2","17,281.2","6.94M","7.88%"
"12/20/2018","17,499.0","17,281.2","17,499.0","16,700.3","5.47M","4.33%"
"12/19/2018","16,772.9","16,264.6","16,990.7","15,756.4","7.02M","6.45%"
"12/18/2018","15,756.4","15,248.1","15,829.0","15,248.1","3.78M","1.40%"
"12/17/2018","15,538.5","16,555.1","16,555.1","15,393.3","2.45M","0.00%"
"12/14/2018","15,538.5","14,812.4","15,683.7","14,812.4","5.57M","2.88%"
"12/13/2018","15,102.9","16,482.5","16,482.5","15,102.9","3.83M","-2.35%"
"12/12/2018","15,465.9","15,611.1","15,611.1","15,030.3","2.93M","2.90%"
"12/11/2018","15,030.3","16,119.4","16,119.4","14,594.6","3.00M","2.48%"
"12/10/2018","14,667.2","14,158.9","14,812.4","14,158.9","3.78M","-0.98%"
"12/07/2018","14,812.4","15,974.2","15,974.2","14,812.4","5.35M","-2.39%"
"12/06/2018","15,175.5","17,135.9","17,135.9","15,102.9","3.52M","-2.79%"
"12/05/2018","15,611.1","16,409.8","16,409.8","14,739.8","6.72M","4.37%"
"12/04/2018","14,957.6","15,320.7","15,320.7","14,086.3","6.33M","7.29%"
"12/03/2018","13,941.1","14,739.8","14,739.8","13,795.9","5.00M","3.78%"
"11/30/2018","13,432.8","14,957.6","14,957.6","13,432.8","5.41M","-1.60%"
"11/29/2018","13,650.7","13,650.7","13,723.3","13,578.1","1.77M","1.08%"
"11/28/2018","13,505.4","13,432.8","13,723.3","13,360.2","3.23M","0.54%"
"11/27/2018","13,432.8","13,650.7","14,086.3","13,432.8","2.69M","0.00%"
"11/26/2018","13,432.8","14,885.0","15,611.1","13,432.8","4.54M","-8.87%"
"11/23/2018","14,739.8","14,522.0","14,739.8","13,650.7","8.97M","9.73%"
"11/22/2018","13,432.8","13,723.3","13,723.3","13,287.6","2.01M","0.00%"
"11/21/2018","13,432.8","13,215.0","13,723.3","13,069.8","4.64M","1.09%"
"11/20/2018","13,287.6","13,069.8","13,287.6","12,924.6","1.37M","1.10%"
"11/19/2018","13,142.4","14,522.0","14,522.0","13,069.8","1.59M","-0.55%"
"11/16/2018","13,215.0","13,142.4","13,723.3","12,924.6","1.92M","5.81%"
"11/15/2018","12,488.9","13,505.4","13,650.7","12,125.9","9.00M","-6.52%"
"11/14/2018","13,360.2","13,069.8","13,505.4","13,069.8","526.03K","0.00%"
"11/13/2018","13,360.2","13,795.9","13,795.9","13,142.4","2.40M","-2.13%"
"11/12/2018","13,650.7","13,432.8","14,013.7","12,706.7","957.28K","0.00%"
"11/09/2018","13,650.7","14,086.3","14,158.9","13,650.7","1.01M","-2.59%"
"11/08/2018","14,013.7","14,086.3","14,231.5","14,013.7","1.06M","1.05%"
"11/07/2018","13,868.5","13,795.9","14,158.9","13,795.9","1.39M","0.53%"
"11/06/2018","13,795.9","13,432.8","14,231.5","13,432.8","1.98M","3.26%"
"11/05/2018","13,360.2","14,667.2","14,667.2","13,287.6","1.03M","0.00%"
"11/02/2018","13,360.2","13,650.7","13,650.7","13,360.2","1.02M","-0.54%"
"11/01/2018","13,432.8","13,578.1","13,723.3","13,287.6","624.92K","0.00%"
"10/31/2018","13,432.8","13,287.6","13,578.1","13,215.0","1.02M","1.65%"
"10/30/2018","13,215.0","12,997.2","13,432.8","12,779.3","2.15M","2.25%"
"10/29/2018","12,924.6","13,432.8","13,505.4","12,924.6","1.46M","-4.30%"
"10/26/2018","13,505.4","13,723.3","13,941.1","13,505.4","1.20M","-1.06%"
"10/25/2018","13,650.7","13,505.4","14,086.3","13,142.4","1.71M","1.08%"
"10/24/2018","13,505.4","13,505.4","13,723.3","13,505.4","1.36M","0.54%"
"10/23/2018","13,432.8","13,578.1","13,650.7","13,287.6","1.31M","-1.07%"
"10/22/2018","13,578.1","13,795.9","13,868.5","13,578.1","1.03M","-1.06%"
"10/19/2018","13,723.3","13,505.4","13,723.3","13,505.4","749.10K","0.53%"
"10/18/2018","13,650.7","13,578.1","13,723.3","13,432.8","758.08K","1.08%"
"10/17/2018","13,505.4","13,505.4","13,868.5","13,505.4","1.41M","0.54%"
"10/16/2018","13,432.8","13,360.2","13,432.8","13,287.6","790.55K","0.54%"
"10/15/2018","13,360.2","13,432.8","13,578.1","13,360.2","1.36M","0.55%"
"10/12/2018","13,287.6","12,706.7","13,432.8","12,706.7","1.47M","1.67%"
"10/11/2018","13,069.8","13,868.5","13,868.5","13,069.8","4.93M","-6.25%"
"10/10/2018","13,941.1","13,941.1","14,158.9","13,795.9","2.92M","2.13%"
"10/09/2018","13,650.7","14,522.0","14,667.2","13,650.7","4.14M","-4.57%"
"10/08/2018","14,304.2","14,013.7","14,739.8","13,795.9","3.67M","2.60%"
"10/05/2018","13,941.1","14,013.7","14,158.9","13,795.9","2.54M","0.52%"
"10/04/2018","13,868.5","13,795.9","14,158.9","13,795.9","3.15M","0.53%"
"10/03/2018","13,795.9","13,650.7","13,941.1","13,650.7","1.77M","1.60%"
"10/02/2018","13,578.1","13,578.1","13,795.9","13,578.1","2.23M","0.54%"
"10/01/2018","13,505.4","14,013.7","14,158.9","13,505.4","3.31M","-3.13%"
"09/28/2018","13,941.1","14,376.8","14,522.0","13,941.1","3.27M","-0.52%"
"09/27/2018","14,013.7","14,013.7","14,594.6","13,941.1","3.19M","0.52%"
"09/26/2018","13,941.1","14,013.7","14,158.9","13,795.9","2.46M","0.00%"
"09/25/2018","13,941.1","13,360.2","14,158.9","13,215.0","6.62M","4.92%"
"09/24/2018","13,287.6","13,215.0","13,578.1","13,215.0","1.72M","1.10%"
"09/21/2018","13,142.4","13,360.2","13,578.1","13,142.4","2.62M","-1.09%"
"09/20/2018","13,287.6","13,360.2","13,578.1","13,287.6","1.77M","1.10%"
"09/19/2018","13,142.4","13,069.8","13,723.3","13,069.8","3.50M","0.56%"
"09/18/2018","13,069.8","12,634.1","13,069.8","12,634.1","2.07M","4.05%"
"09/17/2018","12,561.5","12,852.0","12,852.0","12,561.5","1.39M","-1.14%"
"09/14/2018","12,706.7","12,852.0","13,142.4","12,706.7","1.17M","-1.13%"
"09/13/2018","12,852.0","12,852.0","13,215.0","12,852.0","1.86M","0.57%"
"09/12/2018","12,779.3","12,634.1","12,924.6","12,634.1","1.10M","2.33%"
"09/11/2018","12,488.9","12,634.1","12,634.1","12,488.9","777.85K","0.58%"
"09/10/2018","12,416.3","12,416.3","12,779.3","12,343.7","943.81K","0.59%"
"09/07/2018","12,343.7","12,706.7","12,852.0","12,343.7","650.01K","-2.86%"
"09/06/2018","12,706.7","12,561.5","12,706.7","12,271.1","1.24M","1.74%"
"09/05/2018","12,488.9","12,706.7","12,852.0","12,488.9","820.48K","-1.71%"
"09/04/2018","12,706.7","13,069.8","13,287.6","12,706.7","2.53M","-3.85%"
"08/31/2018","13,215.0","13,432.8","13,650.7","13,215.0","2.33M","-1.62%"
"08/30/2018","13,432.8","13,432.8","13,578.1","13,287.6","2.05M","0.00%"
"08/29/2018","13,432.8","13,505.4","13,578.1","13,360.2","2.34M","-0.54%"
"08/28/2018","13,505.4","13,432.8","13,795.9","13,432.8","2.89M","0.54%"
"08/27/2018","13,432.8","13,505.4","13,723.3","13,360.2","2.28M","0.00%"
"08/24/2018","13,432.8","12,924.6","13,505.4","12,924.6","2.77M","5.11%"
"08/23/2018","12,779.3","12,561.5","12,924.6","12,488.9","1.74M","2.33%"
"08/22/2018","12,488.9","12,416.3","12,779.3","12,416.3","1.86M","1.18%"
"08/21/2018","12,343.7","12,343.7","12,488.9","12,343.7","492.94K","1.19%"
"08/20/2018","12,198.5","11,980.6","12,561.5","11,980.6","1.18M","-1.18%"
"08/17/2018","12,343.7","12,634.1","12,706.7","12,343.7","531.43K","-2.30%"
"08/16/2018","12,634.1","12,706.7","12,779.3","12,561.5","1.15M","-1.14%"
"08/15/2018","12,779.3","13,215.0","13,287.6","12,634.1","960.73K","-3.30%"
"08/14/2018","13,215.0","12,924.6","13,360.2","12,852.0","2.07M","2.25%"
"08/13/2018","12,924.6","12,561.5","12,924.6","12,488.9","1.12M","2.89%"
"08/10/2018","12,561.5","12,634.1","12,706.7","12,416.3","979.99K","-0.57%"
"08/09/2018","12,634.1","12,634.1","12,924.6","12,488.9","1.66M","2.35%"
"08/08/2018","12,343.7","12,271.1","12,561.5","12,198.5","491.79K","0.59%"
"08/07/2018","12,271.1","12,343.7","12,343.7","12,271.1","338.61K","-0.59%"
"08/06/2018","12,343.7","12,634.1","12,706.7","12,343.7","581.16K","-2.30%"
"08/03/2018","12,634.1","12,488.9","12,924.6","12,343.7","905.58K","1.16%"
"08/02/2018","12,488.9","12,271.1","12,488.9","12,125.9","1.01M","2.38%"
"08/01/2018","12,198.5","12,125.9","12,416.3","12,125.9","715.33K","0.00%"
"07/31/2018","12,198.5","12,343.7","12,343.7","12,053.2","597.82K","-2.33%"
"07/30/2018","12,488.9","12,198.5","12,561.5","12,125.9","500.70K","2.99%"
"07/27/2018","12,125.9","12,488.9","12,634.1","12,125.9","803.11K","-6.70%"
"07/26/2018","12,997.2","11,835.4","12,997.2","11,472.4","615.06K","9.82%"
"07/25/2018","11,835.4","11,399.8","12,125.9","11,399.8","530.90K","-1.81%"
"07/24/2018","12,053.2","12,053.2","12,053.2","11,690.2","764.80K","0.61%"
"07/23/2018","11,980.6","12,271.1","12,416.3","11,980.6","774.28K","-3.51%"
"07/20/2018","12,416.3","12,343.7","12,488.9","12,271.1","352.81K","-1.72%"
"07/19/2018","12,634.1","12,343.7","12,634.1","12,053.2","1.46M","2.96%"
"07/18/2018","12,271.1","11,181.9","12,271.1","11,036.7","3.88M","9.74%"
"07/17/2018","11,181.9","10,964.1","11,181.9","10,891.5","351.44K","1.99%"
"07/16/2018","10,964.1","10,964.1","11,181.9","10,964.1","603.29K","0.00%"
"07/13/2018","10,964.1","10,891.5","10,964.1","10,673.7","298.96K","1.34%"
"07/12/2018","10,818.9","10,746.3","10,964.1","10,528.4","201.67K","0.00%"
"07/11/2018","10,818.9","11,109.3","11,254.5","10,238.0","546.40K","-4.49%"
"07/10/2018","11,327.1","11,399.8","11,545.0","11,254.5","217.00K","0.00%"
"07/09/2018","11,327.1","11,472.4","11,617.6","11,254.5","210.53K","-0.64%"
"07/06/2018","11,399.8","11,116.5","11,399.8","10,904.1","485.30K","1.26%"
"07/05/2018","11,258.1","11,187.3","11,399.8","11,116.5","1.25M","0.00%"
"07/04/2018","11,258.1","11,187.3","11,258.1","10,904.1","275.06K","0.63%"
"07/03/2018","11,187.3","11,258.1","11,470.6","10,974.9","1.68M","-1.25%"
"07/02/2018","11,329.0","11,683.0","11,683.0","10,762.5","640.01K","-3.03%"
"06/29/2018","11,683.0","11,824.6","11,824.6","11,329.0","491.34K","-1.20%"
"06/28/2018","11,824.6","11,753.8","11,895.4","11,541.4","566.47K","-0.60%"
"06/27/2018","11,895.4","11,895.4","12,107.8","11,824.6","496.78K","-1.18%"
"06/26/2018","12,037.0","12,037.0","12,037.0","11,824.6","396.75K","-0.58%"
"06/25/2018","12,107.8","11,966.2","12,178.6","11,966.2","490.52K","1.79%"
"06/22/2018","11,895.4","11,683.0","11,895.4","11,612.2","643.29K","1.82%"
"06/21/2018","11,683.0","12,249.4","12,249.4","11,683.0","607.14K","-4.62%"
"06/20/2018","12,249.4","11,683.0","12,249.4","11,683.0","1.23M","4.85%"
"06/19/2018","11,683.0","12,249.4","12,249.4","11,399.8","1.02M","-4.07%"
"06/18/2018","12,178.6","12,178.6","12,391.0","12,037.0","646.85K","0.00%"
"06/15/2018","12,178.6","12,178.6","12,461.8","12,178.6","1.82M","0.00%"
"06/14/2018","12,178.6","12,320.2","12,391.0","12,178.6","563.36K","-1.15%"
"06/13/2018","12,320.2","12,461.8","12,461.8","12,320.2","247.45K","0.00%"
"06/12/2018","12,320.2","12,674.3","12,674.3","12,249.4","982.10K","-2.79%"
"06/11/2018","12,674.3","13,169.9","13,169.9","12,674.3","1.26M","-3.76%"
"06/08/2018","13,169.9","13,028.3","13,169.9","13,028.3","696.76K","0.54%"
"06/07/2018","13,099.1","13,453.1","13,453.1","13,028.3","778.05K","-1.60%"
"06/06/2018","13,311.5","13,028.3","13,453.1","12,957.5","1.13M","2.17%"
"06/05/2018","13,028.3","12,391.0","13,453.1","12,391.0","874.24K","0.55%"
"06/04/2018","12,957.5","12,815.9","13,099.1","12,745.1","723.92K","1.67%"
"06/01/2018","12,745.1","12,603.5","13,028.3","12,603.5","713.94K","1.12%"
"05/31/2018","12,603.5","12,391.0","12,603.5","12,320.2","450.36K","1.14%"
"05/30/2018","12,461.8","12,603.5","12,603.5","12,320.2","595.29K","-1.12%"
"05/29/2018","12,603.5","12,037.0","12,745.1","11,966.2","931.59K","4.71%"
"05/28/2018","12,037.0","12,178.6","12,249.4","11,895.4","1.67M","-1.73%"
"05/25/2018","12,249.4","12,461.8","12,461.8","12,178.6","811.97K","-1.14%"
"05/24/2018","12,391.0","12,391.0","12,532.7","12,249.4","770.98K","-0.57%"
"05/23/2018","12,461.8","11,895.4","12,461.8","11,895.4","981.05K","4.76%"
"05/22/2018","11,895.4","12,391.0","12,532.7","11,824.6","817.29K","-4.55%"
"05/21/2018","12,461.8","12,745.1","12,745.1","12,391.0","515.64K","-2.22%"
"05/18/2018","12,745.1","13,169.9","13,169.9","12,461.8","935.50K","-3.74%"
"05/17/2018","13,240.7","13,169.9","13,382.3","13,099.1","374.18K","-0.53%"
"05/16/2018","13,311.5","13,453.1","13,594.7","13,240.7","367.80K","-1.05%"
"05/15/2018","13,453.1","12,886.7","13,665.5","12,886.7","1.35M","3.82%"
"05/14/2018","12,957.5","12,957.5","13,099.1","12,886.7","372.88K","0.00%"
"05/11/2018","12,957.5","12,815.9","12,957.5","12,745.1","366.52K","0.55%"
"05/10/2018","12,886.7","12,745.1","13,028.3","12,745.1","2.18M","1.11%"
"05/09/2018","12,745.1","12,886.7","12,957.5","12,674.3","644.62K","-1.10%"
"05/08/2018","12,886.7","13,028.3","13,099.1","12,745.1","1.95M","-1.09%"
"05/07/2018","13,028.3","12,391.0","13,028.3","12,391.0","664.79K","5.14%"
"05/04/2018","12,391.0","10,833.3","12,532.7","10,833.3","1.51M","3.55%"
"05/03/2018","11,966.2","11,258.1","12,391.0","11,258.1","1.75M","-3.98%"
"05/02/2018","12,461.8","13,099.1","13,169.9","12,178.6","1.32M","-3.83%"
"04/27/2018","12,957.5","13,099.1","13,382.3","12,603.5","2.60M","-1.08%"
"04/26/2018","13,099.1","14,161.2","14,373.6","13,099.1","747.18K","-7.50%"
